name,retroid,hbp_pct,nonhbp_pct,noncontact_per_nonhbp_pct,contact_per_nonhbp_pct,K_per_noncontact_pct,bb_per_noncontact_pct,onground_per_contact_pct,inair_per_contact_pct,iffb_per_inair_pct,noniffb_per_inair_pct,hr_per_noniffb_pct,nonhr_per_noniffb_pct,ld_per_nonhr_pct,fb_per_nonhr_pct,out_per_ld_pct,nonout_per_ld_pct,single_per_nonoutl_pct,xb_per_nonoutl_pct,out_per_fb_pct,nonout_per_fb_pct,single_per_nonoutf_pct,xb_per_nonoutf_pct,out_per_onground_pct,nonout_per_onground_pct,single_per_nonoutg_pct,xb_per_nonoutg_pct,double_per_xb_g,double_per_xb_f,double_per_xb_l
chris brown,browc002,0.023605150,0.976394849,0.246153846,0.778021978,0.696428571,0.303571428,0.616666666,0.383333333,0.032608695,0.967391304,0.011235955,0.988764044,0.170454545,0.829545454,0.666666666,0.333333333,0.800000000,0.200000000,1.000000000,0,\N,\N,0.945945945,0.054054054,1.000000000,0,\N,\N,1.000000000
mike brown,browm002,0.002680965,0.997319034,0.196236559,0.806451612,0.657534246,0.342465753,0.604166666,0.395833333,0.013157894,0.986842105,0,1.000000000,0.080000000,0.920000000,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tom browning,browt001,0,1.000000000,0.375000000,0.625000000,0.878787878,0.121212121,0.692307692,0.307692307,0,1.000000000,0,1.000000000,0,1.000000000,\N,\N,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
glenn brummer,brumg001,0.016806722,0.983193277,0.273504273,0.743589743,0.687500000,0.312500000,0.600000000,0.400000000,0,1.000000000,0,1.000000000,0.227272727,0.772727272,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
tom brunansky,brunt001,0,1.000000000,0.240000000,0.760000000,0.573333333,0.426666666,0.362831858,0.637168141,0,1.000000000,0,1.000000000,0.074074074,0.925925925,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.991869918,0.008130081,1.000000000,0,\N,\N,\N
warren brusstar,brusw001,0,1.000000000,0.750000000,0.250000000,0.833333333,0.166666666,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
ralph bryant,bryar001,0,1.000000000,0.400000000,0.600000000,1.000000000,0,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bob buchanan,buchb001,0,1.000000000,0,1.000000000,\N,\N,1.000000000,0,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
bill buckner,buckb001,0.002932551,0.997067448,0.089705882,0.913235294,0.590163934,0.409836065,0.420047732,0.579952267,0.004115226,0.995884773,0,1.000000000,0.074380165,0.925619834,1.000000000,0,\N,\N,1.000000000,0,\N,\N,0.994318181,0.005681818,1.000000000,0,\N,\N,\N
steve buechele,buecs001,0.008888888,0.991111111,0.224215246,0.784753363,0.760000000,0.240000000,0.584000000,0.416000000,0,1.000000000,0,1.000000000,0.134615384,0.865384615,1.000000000,0,\N,\N,1.000000000,0,\N,\N,1.000000000,0,\N,\N,\N,\N,\N
